zip_code,latitude,longitude,city,state,county
59418,47.248497,-109.26308,Buffalo,MT,Fergus
59419,48.052324,-112.457343,Bynum,MT,Teton
59420,47.861021,-110.471075,Carter,MT,Chouteau
59421,47.276562,-111.730457,Cascade,MT,Cascade
59422,47.824102,-112.266872,Choteau,MT,Teton
59424,47.248497,-109.26308,Coffee Creek,MT,Fergus
59425,48.182782,-111.845931,Conrad,MT,Pondera
59427,48.654298,-112.93062,Cut Bank,MT,Glacier
59430,47.432933,-109.973645,Denton,MT,Fergus
59432,48.181533,-112.594329,Dupuyer,MT,Pondera
59433,47.842372,-111.795709,Dutton,MT,Teton
59434,48.445686,-113.218976,East Glacier Park,MT,Glacier
59435,48.609072,-111.731852,Ethridge,MT,Toole
59436,47.61386,-112.207191,Fairfield,MT,Teton
59440,47.861021,-110.471075,Floweree,MT,Chouteau
59441,47.248497,-109.26308,Forestgrove,MT,Fergus
59442,47.67977,-110.44038,Fort Benton,MT,Chouteau
59443,47.545978,-111.875624,Fort Shaw,MT,Cascade
59444,48.811061,-111.470386,Galata,MT,Toole
59445,47.055715,-109.468299,Garneill,MT,Fergus
59446,47.600099,-110.26891,Geraldine,MT,Chouteau
59447,47.258941,-110.494703,Geyser,MT,Judith Basin
59448,48.297291,-112.845587,Heart Butte,MT,Pondera
59450,47.861021,-110.471075,Highwood,MT,Chouteau
59451,47.415174,-109.395158,Hilger,MT,Fergus
59452,46.996773,-109.875615,Hobson,MT,Judith Basin
59453,46.485721,-109.834856,Judith Gap,MT,Wheatland
59454,48.750313,-111.579092,Kevin,MT,Toole
59456,48.27717,-111.828592,Ledger,MT,Pondera
59457,47.250047,-109.381996,Lewistown,MT,Fergus
59460,47.936513,-110.502597,Loma,MT,Chouteau
59461,48.609072,-111.731852,Lothair,MT,Liberty
59462,47.051079,-109.910548,Moccasin,MT,Judith Basin
59463,47.05149,-110.883026,Monarch,MT,Cascade
59464,46.974485,-109.693316,Moore,MT,Fergus
59465,47.293879,-111.153717,Neihart,MT,Cascade
59466,48.825895,-111.691145,Oilmont,MT,Toole
59467,48.042871,-112.316655,Pendroy,MT,Teton
59468,47.726972,-111.6938,Power,MT,Teton
59469,47.044583,-110.267003,Raynesford,MT,Judith Basin
59471,47.308278,-109.085342,Roy,MT,Fergus
59472,47.408651,-111.136243,Sand Coulee,MT,Cascade
59473,48.65417,-113.126262,Santa Rita,MT,Glacier
59474,48.610551,-111.73233,Shelby,MT,Toole
59477,47.495784,-111.886092,Simms,MT,Cascade
59479,47.151357,-110.222384,Stanford,MT,Judith Basin
59480,47.25466,-111.083851,Stockett,MT,Cascade
59482,48.879199,-111.735136,Sunburst,MT,Toole
59483,47.4808,-111.753303,Sun River,MT,Cascade
59484,48.940067,-111.849008,Sweet Grass,MT,Toole
59485,47.353925,-111.595425,Ulm,MT,Cascade
59486,48.270833,-112.311973,Valier,MT,Pondera
59487,47.580761,-111.637014,Vaughn,MT,Cascade
59489,47.065531,-109.430106,Winifred,MT,Fergus
59501,48.663002,-110.09437,Havre,MT,Hill
59520,48.17641,-110.311201,Big Sandy,MT,Chouteau
59521,48.320405,-110.215299,Box Elder,MT,Hill
59522,48.510659,-110.967372,Chester,MT,Liberty
59523,48.487741,-109.261678,Chinook,MT,Blaine
59524,48.394962,-108.246539,Dodson,MT,Phillips
59525,48.571498,-110.301301,Gildford,MT,Hill
59526,48.655123,-108.818157,Harlem,MT,Blaine
59527,48.360516,-108.89392,Hays,MT,Blaine
59528,48.571498,-110.301301,Hingham,MT,Hill
59529,48.360516,-108.89392,Hogeland,MT,Blaine
59530,48.566602,-110.110287,Inverness,MT,Hill
59531,48.565402,-111.075884,Joplin,MT,Liberty
59532,48.449359,-110.106003,Kremlin,MT,Hill
59535,48.360516,-108.89392,Lloyd,MT,Blaine
59537,48.224749,-108.035444,Loring,MT,Phillips
59538,48.124479,-107.783145,Malta,MT,Phillips
59540,48.566602,-110.110287,Rudyard,MT,Hill
59542,48.360516,-108.89392,Turner,MT,Blaine
59544,48.224749,-108.035444,Whitewater,MT,Phillips
59545,48.50968,-110.966631,Whitlash,MT,Liberty
59546,48.224749,-108.035444,Zortman,MT,Phillips
59547,48.360516,-108.89392,Zurich,MT,Blaine
59601,46.70934,-112.197616,Helena,MT,Lewis And Clark
59602,46.707449,-111.957961,Helena,MT,Lewis And Clark
59604,46.6672,-111.968877,Helena,MT,Lewis And Clark
59620,47.184233,-112.330214,Helena,MT,Lewis And Clark
59623,46.590083,-112.040173,Helena,MT,Lewis And Clark
59624,46.610002,-112.062393,Helena,MT,Lewis And Clark
59625,46.601832,-112.041346,Helena,MT,Lewis And Clark
59626,47.184233,-112.330214,Helena,MT,Lewis And Clark
59631,46.329577,-112.196662,Basin,MT,Jefferson
59632,46.141948,-111.942989,Boulder,MT,Jefferson
59633,47.184233,-112.330214,Canyon Creek,MT,Lewis And Clark
59634,46.388739,-112.07162,Clancy,MT,Jefferson
59635,46.633769,-111.852594,East Helena,MT,Lewis And Clark
59636,46.609677,-112.121494,Fort Harrison,MT,Lewis And Clark
59638,46.367883,-112.023155,Jefferson City,MT,Jefferson
59639,46.958253,-112.623833,Lincoln,MT,Lewis And Clark
59640,46.749945,-112.299402,Marysville,MT,Lewis And Clark
59641,46.206922,-111.634364,Radersburg,MT,Broadwater
59642,46.636196,-110.965623,Ringling,MT,Meagher
59643,46.285118,-111.526373,Toston,MT,Broadwater
59644,46.406137,-111.399649,Townsend,MT,Broadwater
59645,46.63316,-111.050627,White Sulphur Springs,MT,Meagher
59647,46.45447,-111.650954,Winston,MT,Broadwater
59648,47.085616,-112.147602,Wolf Creek,MT,Lewis And Clark
59701,45.997895,-112.598765,Butte,MT,Silver Bow
59702,45.905345,-112.637705,Butte,MT,Silver Bow
59703,45.905345,-112.637705,Butte,MT,Silver Bow
59707,45.905345,-112.637705,Butte,MT,Silver Bow
59710,45.193898,-112.056807,Alder,MT,Madison
59711,46.15821,-113.009421,Anaconda,MT,Deer Lodge
59713,46.565725,-112.649859,Avon,MT,Powell
59714,45.426786,-111.099517,Belgrade,MT,Gallatin
59715,45.809998,-111.168212,Bozeman,MT,Gallatin
59716,45.27826,-111.270773,Big Sky,MT,Gallatin
59717,45.627982,-110.90128,Bozeman,MT,Gallatin
59718,45.66812,-111.240393,Bozeman,MT,Gallatin
59719,45.627982,-110.90128,Bozeman,MT,Gallatin
59720,44.992962,-111.528472,Cameron,MT,Madison
59721,45.870517,-111.889682,Cardwell,MT,Jefferson
59722,46.401859,-112.642136,Deer Lodge,MT,Powell
59724,45.149805,-112.70073,Dell,MT,Beaverhead
59725,45.244373,-112.99687,Dillon,MT,Beaverhead
59727,45.905345,-112.637705,Divide,MT,Silver Bow
59728,46.503396,-112.400742,Elliston,MT,Powell
59729,45.289586,-111.665136,Ennis,MT,Madison
59730,45.338987,-111.24848,Gallatin Gateway,MT,Gallatin
59731,46.594845,-112.775572,Garrison,MT,Powell
59732,45.149805,-112.70073,Glen,MT,Beaverhead
59733,46.58791,-112.936757,Gold Creek,MT,Powell
59735,45.283594,-112.027561,Harrison,MT,Madison
59736,45.368653,-113.359826,Jackson,MT,Beaverhead
59739,44.699033,-112.663633,Lima,MT,Beaverhead
59740,45.408045,-111.776123,Mc Allister,MT,Madison
59741,45.771228,-111.374118,Manhattan,MT,Gallatin
59743,45.905345,-112.637705,Melrose,MT,Silver Bow
59745,45.566095,-111.721631,Norris,MT,Madison
59746,45.56265,-113.018805,Polaris,MT,Beaverhead
59747,45.283594,-112.027561,Pony,MT,Madison
59748,46.028844,-112.758914,Ramsay,MT,Silver Bow
59749,45.309586,-111.932378,Sheridan,MT,Madison
59750,45.939758,-112.736528,Butte,MT,Silver Bow
59751,45.700002,-112.253501,Silver Star,MT,Madison
59752,45.375515,-111.45624,Three Forks,MT,Gallatin
59754,45.492611,-112.416508,Twin Bridges,MT,Madison
59755,45.325565,-111.868085,Virginia City,MT,Madison
59756,46.218279,-112.811742,Warm Springs,MT,Deer Lodge
59758,44.763016,-111.237705,West Yellowstone,MT,Gallatin
59759,45.996345,-112.088845,Whitehall,MT,Jefferson
59760,45.782744,-111.634532,Willow Creek,MT,Gallatin
59761,45.542434,-113.473541,Wisdom,MT,Beaverhead
59762,45.720048,-113.250784,Wise River,MT,Beaverhead
59771,45.72465,-111.123775,Bozeman,MT,Gallatin
59772,45.636149,-111.064676,Bozeman,MT,Gallatin
59773,45.627982,-110.90128,Bozeman,MT,Gallatin
59801,46.853606,-113.909123,Missoula,MT,Missoula
59802,46.989689,-113.954788,Missoula,MT,Missoula
59803,46.811758,-113.987645,Missoula,MT,Missoula
59804,46.846708,-114.169784,Missoula,MT,Missoula
59806,47.116034,-114.049824,Missoula,MT,Missoula
59807,46.910342,-113.958686,Missoula,MT,Missoula
59808,46.977603,-114.061856,Missoula,MT,Missoula
59812,47.116034,-114.049824,Missoula,MT,Missoula
59820,46.989275,-114.558456,Alberton,MT,Mineral
59821,47.220055,-114.024625,Arlee,MT,Lake
59823,46.870183,-113.727871,Bonner,MT,Missoula
59824,47.312398,-114.176098,Charlo,MT,Lake
59825,46.778468,-113.683052,Clinton,MT,Missoula
59826,47.479334,-113.677639,Condon,MT,Missoula
59827,45.918972,-114.05904,Conner,MT,Ravalli
59828,46.446801,-114.117918,Corvallis,MT,Ravalli
59829,46.086434,-114.176841,Darby,MT,Ravalli
59830,47.388827,-115.347934,De Borgia,MT,Mineral
59831,47.306957,-114.328588,Dixon,MT,Sanders
59832,46.687633,-113.215445,Drummond,MT,Granite
59833,46.617296,-114.04192,Florence,MT,Ravalli
59834,47.065558,-114.251384,Frenchtown,MT,Missoula
59835,46.060169,-114.040777,Grantsdale,MT,Ravalli
59836,47.013278,-113.444116,Greenough,MT,Missoula
59837,46.466704,-113.23873,Hall,MT,Granite
59840,46.234189,-114.165774,Hamilton,MT,Ravalli
59841,46.332893,-114.223493,Pinesdale,MT,Ravalli
59842,47.402824,-115.516347,Haugan,MT,Mineral
59843,46.863363,-112.931166,Helmville,MT,Powell
59844,48.047863,-115.969619,Heron,MT,Sanders
59845,47.633565,-114.553693,Hot Springs,MT,Sanders
59846,47.067886,-114.398643,Huson,MT,Missoula
59847,46.7454,-114.299241,Lolo,MT,Missoula
59848,47.725065,-114.657042,Lonepine,MT,Sanders
59851,46.873695,-113.878294,Milltown,MT,Missoula
59853,48.076781,-115.858153,Noxon,MT,Sanders
59854,47.035882,-113.097461,Ovando,MT,Powell
59855,47.651275,-114.212413,Pablo,MT,Lake
59856,47.387824,-114.799,Paradise,MT,Sanders
59858,46.272241,-113.435709,Philipsburg,MT,Granite
59859,47.603143,-115.083253,Plains,MT,Sanders
59860,47.737279,-114.230256,Polson,MT,Lake
59863,47.594957,-114.101443,Ravalli,MT,Lake
59864,47.507347,-114.178287,Ronan,MT,Lake
59865,47.37245,-114.064086,Saint Ignatius,MT,Lake
59866,47.311106,-115.140511,Saint Regis,MT,Mineral
59867,47.399653,-115.422358,Saltese,MT,Mineral
59868,47.300776,-113.548481,Seeley Lake,MT,Missoula
59870,46.320508,-114.047154,Stevensville,MT,Ravalli
59871,45.843266,-113.874776,Sula,MT,Ravalli
59872,47.137198,-114.747599,Superior,MT,Mineral
59873,47.744885,-115.407291,Thompson Falls,MT,Sanders
59874,47.794472,-115.538422,Trout Creek,MT,Sanders
59875,46.395224,-114.160159,Victor,MT,Ravalli
59901,48.202765,-114.303919,Kalispell,MT,Flathead
59902,48.189424,-114.143531,Kalispell,MT,Flathead
59903,48.22372,-114.429648,Kalispell,MT,Flathead
59904,48.240382,-114.256123,Kalispell,MT,Flathead
59910,47.76942,-114.281296,Big Arm,MT,Lake
59911,48.145854,-113.921121,Bigfork,MT,Flathead
59912,48.358322,-114.345902,Columbia Falls,MT,Flathead
59913,48.434243,-114.058384,Coram,MT,Flathead
59914,47.854921,-114.281873,Dayton,MT,Lake
59915,47.696598,-114.214962,Elmo,MT,Lake
59916,48.324238,-113.893384,Essex,MT,Flathead
59917,48.729135,-115.345992,Eureka,MT,Lincoln
59918,48.758601,-114.880925,Fortine,MT,Lincoln
59919,48.279332,-113.910545,Hungry Horse,MT,Flathead
59920,48.047758,-114.513752,Kila,MT,Flathead
59921,48.298875,-113.949739,Lake Mc Donald,MT,Flathead
59922,48.17669,-114.234902,Lakeside,MT,Flathead
59923,48.380992,-115.394062,Libby,MT,Lincoln
59925,48.09368,-114.727422,Marion,MT,Flathead
59926,48.400447,-114.087311,Martin City,MT,Flathead
59927,48.545453,-114.591981,Olney,MT,Flathead
59928,48.77808,-114.338774,Polebridge,MT,Flathead
59929,47.907058,-114.341333,Proctor,MT,Lake
59930,48.867183,-115.118207,Rexford,MT,Lincoln
59931,47.899392,-114.206827,Rollins,MT,Lake
59932,48.06771,-114.2017,Somers,MT,Flathead
59933,48.44572,-115.330964,Stryker,MT,Lincoln
59934,48.44572,-115.330964,Trego,MT,Lincoln
59935,48.580494,-115.816915,Troy,MT,Lincoln
59936,48.432962,-114.062198,West Glacier,MT,Flathead
59937,48.274564,-114.365126,Whitefish,MT,Flathead
60001,42.324761,-88.452481,Alden,IL,Mchenry
60002,42.451419,-88.075733,Antioch,IL,Lake
60004,42.085626,-87.99822,Arlington Heights,IL,Cook
60005,42.060928,-87.883073,Arlington Heights,IL,Cook
60006,41.811929,-87.68732,Arlington Heights,IL,Cook
60007,42.020278,-87.905866,Elk Grove Village,IL,Cook
60008,42.074226,-88.026871,Rolling Meadows,IL,Cook
60009,41.811929,-87.68732,Elk Grove Village,IL,Cook
60010,42.2735,-88.072583,Barrington,IL,Lake
60011,42.322814,-87.610053,Barrington,IL,Lake
60012,42.232096,-88.305292,Crystal Lake,IL,Mchenry
60013,42.204626,-88.250783,Cary,IL,Mchenry
60014,42.243772,-88.323986,Crystal Lake,IL,Mchenry
60015,42.178175,-87.866818,Deerfield,IL,Lake
60016,42.048278,-87.890466,Des Plaines,IL,Cook
60017,42.028779,-87.894366,Des Plaines,IL,Cook
60018,42.015479,-87.868714,Des Plaines,IL,Cook
60019,42.024278,-87.907066,Des Plaines,IL,Cook
60020,42.40247,-88.170234,Fox Lake,IL,Lake
60021,42.213058,-88.250406,Fox River Grove,IL,Mchenry
60022,42.102927,-87.815914,Glencoe,IL,Cook
60025,42.082715,-87.819714,Glenview,IL,Cook
60026,41.811929,-87.68732,Glenview Nas,IL,Cook
60029,42.058029,-87.791636,Golf,IL,Cook
60030,42.352423,-88.054502,Grayslake,IL,Lake
60031,42.375121,-87.939683,Gurnee,IL,Lake
60033,42.362962,-88.495375,Harvard,IL,Mchenry
60034,42.455151,-88.430802,Hebron,IL,Mchenry
60035,42.187424,-87.811865,Highland Park,IL,Lake
60037,42.255073,-87.818268,Fort Sheridan,IL,Lake
60038,42.097976,-88.014072,Palatine,IL,Cook
60039,42.324761,-88.452481,Crystal Lake,IL,Mchenry
60040,42.207374,-87.814666,Highwood,IL,Lake
60041,42.366521,-88.145683,Ingleside,IL,Lake
60042,42.27179,-88.188464,Island Lake,IL,Lake
60043,42.088428,-87.71456,Kenilworth,IL,Cook
60044,42.294172,-87.86767,Lake Bluff,IL,Lake
60045,42.240027,-87.877569,Lake Forest,IL,Lake
60046,42.381271,-87.999077,Lake Villa,IL,Lake
60047,42.216543,-88.076942,Lake Zurich,IL,Lake
60048,42.28947,-87.957724,Libertyville,IL,Lake
60049,42.198674,-88.041875,Long Grove,IL,Lake
60050,42.296671,-88.320886,Mchenry,IL,Mchenry
60051,42.324761,-88.452481,Mchenry,IL,Mchenry
60053,42.039329,-87.793815,Morton Grove,IL,Cook
60055,42.097976,-88.014072,Palatine,IL,Cook
60056,42.062377,-87.931797,Mount Prospect,IL,Cook
60060,42.252523,-88.027327,Mundelein,IL,Lake
60061,42.231183,-87.962973,Vernon Hills,IL,Lake
60062,42.120176,-87.838815,Northbrook,IL,Cook
60064,42.347324,-87.962976,North Chicago,IL,Lake
60065,41.811929,-87.68732,Northbrook,IL,Cook
60067,42.101977,-88.055804,Palatine,IL,Cook
60068,42.037228,-87.843714,Park Ridge,IL,Cook
60069,42.309143,-87.987213,Lincolnshire,IL,Lake
60070,42.105805,-87.939519,Prospect Heights,IL,Cook
60071,42.328463,-88.429864,Richmond,IL,Mchenry
60072,42.404829,-88.305439,Ringwood,IL,Mchenry
60073,42.279215,-88.050226,Round Lake,IL,Lake
60074,42.129875,-88.049424,Palatine,IL,Cook
60075,42.322814,-87.610053,Russell,IL,Lake
60076,42.057878,-87.883566,Skokie,IL,Cook
60077,42.03468,-87.76266,Skokie,IL,Cook
60078,41.811929,-87.68732,Palatine,IL,Cook
60079,42.322814,-87.610053,Waukegan,IL,Lake
60080,42.442519,-88.276047,Solon Mills,IL,Mchenry
60081,42.367273,-88.252639,Spring Grove,IL,Mchenry
60082,42.116377,-87.812064,Techny,IL,Cook
60083,42.440139,-87.940027,Wadsworth,IL,Lake
60084,42.249873,-88.073127,Wauconda,IL,Lake
60085,42.327366,-87.982025,Waukegan,IL,Lake
60086,42.43335,-87.776595,North Chicago,IL,Lake
60087,42.372921,-87.868471,Waukegan,IL,Lake
60088,42.309272,-87.85427,Great Lakes,IL,Lake
60089,42.180411,-87.960771,Buffalo Grove,IL,Lake
60090,42.124176,-87.933819,Wheeling,IL,Cook
60091,42.079228,-87.72836,Wilmette,IL,Cook
60092,42.322814,-87.610053,Libertyville,IL,Lake
60093,42.112176,-87.940168,Winnetka,IL,Cook
60094,41.811929,-87.68732,Palatine,IL,Cook
60095,41.811929,-87.68732,Palatine,IL,Cook
60096,42.47832,-87.834222,Winthrop Harbor,IL,Lake
60097,42.355165,-88.332794,Wonder Lake,IL,Mchenry
60098,42.320271,-88.462832,Woodstock,IL,Mchenry
60099,42.45577,-87.884975,Zion,IL,Lake
60101,41.887579,-88.022516,Addison,IL,Du Page
60102,42.280715,-88.461937,Algonquin,IL,Mchenry
60103,42.033376,-88.157756,Bartlett,IL,Cook
60104,41.811929,-87.68732,Bellwood,IL,Cook
60105,41.839679,-88.088716,Bensenville,IL,Du Page
60106,41.839679,-88.088716,Bensenville,IL,Du Page
60107,42.019093,-88.178475,Streamwood,IL,Cook
60108,41.839679,-88.088716,Bloomingdale,IL,Du Page
60109,42.045792,-88.539027,Burlington,IL,Kane
60110,42.125008,-88.297238,Carpentersville,IL,Kane
60111,42.008626,-88.83055,Clare,IL,De Kalb
60112,41.926177,-88.684007,Cortland,IL,De Kalb
60113,41.931158,-88.956564,Creston,IL,Ogle
60115,41.816826,-88.79101,Dekalb,IL,De Kalb
60116,41.839679,-88.088716,Carol Stream,IL,Du Page
60117,41.839679,-88.088716,Bloomingdale,IL,Du Page
60118,42.022867,-88.417789,Dundee,IL,Kane
60119,41.834928,-88.469931,Elburn,IL,Kane
60120,41.990689,-88.429777,Elgin,IL,Kane
60121,42.04133,-88.3126,Elgin,IL,Kane
60122,42.067101,-88.304994,Elgin,IL,Kane
60123,42.036325,-88.371044,Elgin,IL,Kane
60125,41.839679,-88.088716,Carol Stream,IL,Du Page
60126,41.88353,-87.946413,Elmhurst,IL,Du Page
60128,41.839679,-88.088716,Carol Stream,IL,Du Page
60129,42.042932,-88.919791,Esmond,IL,De Kalb
60130,41.811929,-87.68732,Forest Park,IL,Cook
60131,41.93598,-87.884962,Franklin Park,IL,Cook
60132,41.839679,-88.088716,Carol Stream,IL,Du Page
60133,,,Hanover Park,IL,Cook
60134,41.97974,-88.406165,Geneva,IL,Kane
60135,42.10153,-88.718101,Genoa,IL,De Kalb
60136,42.102524,-88.379932,Gilberts,IL,Kane
60137,41.872034,-88.029385,Glen Ellyn,IL,Du Page
60138,41.839679,-88.088716,Glen Ellyn,IL,Du Page
60139,41.839679,-88.088716,Glendale Heights,IL,Du Page
60140,42.027886,-88.454812,Hampshire,IL,Kane
60141,41.811929,-87.68732,Hines,IL,Cook
60142,42.197379,-88.450815,Huntley,IL,Mchenry
60143,41.839679,-88.088716,Itasca,IL,Du Page
60144,41.936977,-88.420178,Kaneville,IL,Kane
60145,42.090787,-88.762765,Kingston,IL,De Kalb
60146,42.087039,-88.871153,Kirkland,IL,De Kalb
60147,41.936977,-88.420178,Lafox,IL,Kane
60148,41.869829,-88.003864,Lombard,IL,Du Page
60150,41.931731,-88.88516,Malta,IL,De Kalb
60151,41.922915,-88.507929,Maple Park,IL,Kane
60152,42.255176,-88.607897,Marengo,IL,Mchenry
60153,41.811929,-87.68732,Maywood,IL,Cook
60154,41.811929,-87.68732,Westchester,IL,Cook
60155,41.811929,-87.68732,Broadview,IL,Cook
60156,,,Lake In The Hills,IL,Mchenry
60157,41.839679,-88.088716,Medinah,IL,Du Page
60159,41.811929,-87.68732,Schaumburg,IL,Cook
60160,41.91488,-87.858707,Melrose Park,IL,Cook
60161,41.811929,-87.68732,Melrose Park,IL,Cook
60162,41.811929,-87.68732,Hillside,IL,Cook
60163,41.811929,-87.68732,Berkeley,IL,Cook
60164,41.92138,-87.892412,Melrose Park,IL,Cook
60165,41.90743,-87.878011,Stone Park,IL,Cook
60168,41.811929,-87.68732,Schaumburg,IL,Cook
60170,42.025776,-88.425931,Plato Center,IL,Kane
60171,41.923168,-87.83931,River Grove,IL,Cook
60172,41.839679,-88.088716,Roselle,IL,Du Page
60173,42.079837,-88.046403,Schaumburg,IL,Cook
60174,41.937151,-88.430167,Saint Charles,IL,Kane
60175,41.943171,-88.386905,Saint Charles,IL,Kane
60176,41.95918,-87.873412,Schiller Park,IL,Cook
60177,42.007476,-88.405895,South Elgin,IL,Kane
60178,41.893687,-88.68562,Sycamore,IL,De Kalb
60179,42.079336,-88.223655,Hoffman Estates,IL,Cook
60180,42.222569,-88.525091,Union,IL,Mchenry
60181,41.875379,-87.97643,Villa Park,IL,Du Page
60182,41.908736,-88.59915,Virgil,IL,Kane
60183,41.936977,-88.420178,Wasco,IL,Kane
60184,41.839679,-88.088716,Wayne,IL,Du Page
60185,41.839679,-88.088716,West Chicago,IL,Du Page
60186,41.839679,-88.088716,West Chicago,IL,Du Page
60187,41.839679,-88.088716,Wheaton,IL,Du Page
60188,41.839679,-88.088716,Carol Stream,IL,Du Page
60189,41.839679,-88.088716,Wheaton,IL,Du Page
60190,41.839679,-88.088716,Winfield,IL,Du Page
60191,41.839679,-88.088716,Wood Dale,IL,Du Page
60192,42.092487,-88.116129,Schaumburg,IL,Cook
60193,42.016827,-88.117844,Schaumburg,IL,Cook
60194,42.028926,-88.116655,Schaumburg,IL,Cook
60195,42.076376,-88.109263,Schaumburg,IL,Cook
60196,42.056376,-88.072522,Schaumburg,IL,Cook
60197,41.839679,-88.088716,Carol Stream,IL,Du Page
60199,41.839679,-88.088716,Carol Stream,IL,Du Page
60201,42.049148,-87.702155,Evanston,IL,Cook
60202,42.044529,-87.687969,Evanston,IL,Cook
60203,42.047928,-87.718159,Evanston,IL,Cook
60204,41.811929,-87.68732,Evanston,IL,Cook
60208,42.058629,-87.684506,Evanston,IL,Cook
60209,42.04973,-87.679408,Evanston,IL,Cook
60301,41.811929,-87.68732,Oak Park,IL,Cook
60302,41.811929,-87.68732,Oak Park,IL,Cook
60303,41.811929,-87.68732,Oak Park,IL,Cook
60304,41.811929,-87.68732,Oak Park,IL,Cook
60305,41.811929,-87.68732,River Forest,IL,Cook
60399,,,Bensenville,IL,Du Page
60401,41.356872,-87.626723,Beecher,IL,Will
60402,41.811929,-87.68732,Berwyn,IL,Cook
60406,41.811929,-87.68732,Blue Island,IL,Cook
60407,41.238676,-88.278834,Braceville,IL,Grundy
60408,41.285878,-88.017171,Braidwood,IL,Will
60409,41.811929,-87.68732,Calumet City,IL,Cook
60410,41.43313,-88.199325,Channahon,IL,Will
60411,41.811929,-87.68732,Chicago Heights,IL,Cook
60412,41.811929,-87.68732,Chicago Heights,IL,Cook
60415,41.811929,-87.68732,Chicago Ridge,IL,Cook
60416,41.284033,-88.374819,Coal City,IL,Grundy
60417,41.426684,-87.621223,Crete,IL,Will
60419,41.811929,-87.68732,Dolton,IL,Cook
60420,41.059551,-88.417086,Dwight,IL,Livingston
60421,41.44288,-88.090588,Elwood,IL,Will
60422,41.811929,-87.68732,Flossmoor,IL,Cook
60423,41.451744,-87.896109,Frankfort,IL,Will
60424,41.1775,-88.338018,Gardner,IL,Grundy
60425,41.811929,-87.68732,Glenwood,IL,Cook
60426,41.811929,-87.68732,Harvey,IL,Cook
60429,41.811929,-87.68732,Hazel Crest,IL,Cook
60430,41.811929,-87.68732,Homewood,IL,Cook
60431,41.471206,-87.93909,Joliet,IL,Will
60432,41.54273,-88.045146,Joliet,IL,Will
60433,41.476265,-87.882249,Joliet,IL,Will
60434,41.52543,-88.084208,Joliet,IL,Will
60435,41.468729,-87.938034,Joliet,IL,Will
60436,41.48843,-88.15716,Joliet,IL,Will
60437,41.188078,-88.472407,Kinsman,IL,Grundy
60438,41.811929,-87.68732,Lansing,IL,Cook
60439,41.707431,-87.975568,Lemont,IL,Du Page
60440,41.623336,-88.022464,Bolingbrook,IL,Will
60441,41.552615,-88.031268,Lockport,IL,Will
60442,41.491903,-87.979113,Manhattan,IL,Will
60443,41.811929,-87.68732,Matteson,IL,Cook
60444,41.226425,-88.421748,Mazon,IL,Grundy
60445,41.811929,-87.68732,Midlothian,IL,Cook
60446,41.64038,-88.069621,Romeoville,IL,Will
60447,41.429869,-88.422884,Minooka,IL,Grundy
60448,41.426002,-88.006767,Mokena,IL,Will
60449,41.412269,-87.786645,Monee,IL,Will
60450,41.337433,-88.430183,Morris,IL,Grundy
60451,41.510802,-87.961808,New Lenox,IL,Will
60452,41.811929,-87.68732,Oak Forest,IL,Cook
60453,41.811929,-87.68732,Oak Lawn,IL,Cook
60454,41.811929,-87.68732,Oak Lawn,IL,Cook
60455,41.811929,-87.68732,Bridgeview,IL,Cook
60456,41.811929,-87.68732,Hometown,IL,Cook
60457,41.811929,-87.68732,Hickory Hills,IL,Cook
60458,41.811929,-87.68732,Justice,IL,Cook
60459,41.811929,-87.68732,Burbank,IL,Cook
60460,40.998811,-88.538538,Odell,IL,Livingston
60461,41.811929,-87.68732,Olympia Fields,IL,Cook
60462,41.811929,-87.68732,Orland Park,IL,Cook
60463,41.811929,-87.68732,Palos Heights,IL,Cook
60464,41.811929,-87.68732,Palos Park,IL,Cook
60465,41.811929,-87.68732,Palos Hills,IL,Cook
60466,41.811929,-87.68732,Park Forest,IL,Cook
60467,41.811929,-87.68732,Orland Park,IL,Cook
60468,41.346316,-87.772133,Peotone,IL,Will
60469,41.811929,-87.68732,Posen,IL,Cook
60470,41.172532,-88.663755,Ransom,IL,La Salle
60471,41.811929,-87.68732,Richton Park,IL,Cook
60472,41.95273,-87.878888,Robbins,IL,Cook
60473,41.811929,-87.68732,South Holland,IL,Cook
60474,41.171883,-88.267338,South Wilmington,IL,Grundy
60475,41.811929,-87.68732,Steger,IL,Cook
60476,41.811929,-87.68732,Thornton,IL,Cook
60477,42.143475,-88.026517,Tinley Park,IL,Cook
60478,41.811929,-87.68732,Country Club Hills,IL,Cook
60479,41.247346,-88.505582,Verona,IL,Grundy
60480,41.811929,-87.68732,Willow Springs,IL,Cook
60481,41.35934,-88.084716,Wilmington,IL,Will
60482,41.811929,-87.68732,Worth,IL,Cook
60490,41.679041,-88.140332,Bolingbrook,IL,Will
60499,41.811929,-87.68732,Bedford Park,IL,Cook
60501,41.811929,-87.68732,Summit Argo,IL,Cook
60504,41.768399,-88.136616,Aurora,IL,Du Page
60505,41.765478,-88.405446,Aurora,IL,Kane
60506,41.79083,-88.416837,Aurora,IL,Kane
60507,41.936977,-88.420178,Aurora,IL,Kane
60510,41.828292,-88.407334,Batavia,IL,Kane
60511,41.764324,-88.54574,Big Rock,IL,Kane
60512,41.698414,-88.427873,Bristol,IL,Kendall
60513,41.811929,-87.68732,Brookfield,IL,Cook
